Community ID,flow0,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12,flow13,flow14,flow15,flow16,flow17,flow18,flow19,flow20,flow21,flow22,flow23,flow24,flow25,flow26,flow27,flow28,flow29,flow30,flow31,flow32,flow33,flow34,flow35,flow36,flow37,flow38,flow39,flow40,flow41,flow42,flow43,flow44,flow45,flow46,flow47
116,0.1433,0.3632,0.563,0.7582,0.9849,1.3557,1.9868,3.1332,4.23,5.3101,6.3666,7.4296,8.2728,9.1161,10.0108,10.9174,11.9076,13.0274,13.9764,14.9694,15.8453,16.534,17.0444,17.315,17.4539,17.6585,17.8371,18.0001,18.1881,18.5204,19.1657,20.2541,21.3662,22.4393,23.4831,24.5614,25.397,26.2372,27.0932,27.9632,28.8895,29.9794,30.9663,31.9674,32.8912,33.6236,34.1708,34.4412
117,0.0711,0.179,0.2833,0.3885,0.5259,0.7709,1.1512,1.6618,2.1712,2.7102,3.2365,3.7606,4.1559,4.6174,5.1441,5.6715,6.1888,6.7498,7.2448,7.7112,8.0906,8.3679,8.5682,8.6636,8.7193,8.8254,8.9119,9.0033,9.1334,9.3611,9.7517,10.2763,10.7902,11.3322,11.8297,12.3424,12.7218,13.1418,13.6222,14.1329,14.6146,15.1251,15.6249,16.1517,16.5945,16.9338,17.1764,17.3004
118,0.8366,2.1228,3.3638,4.6082,6.0236,8.2096,11.373,15.8683,20.2914,24.0637,27.4667,30.8125,33.7762,36.7863,39.7858,42.866,46.1344,49.8518,53.6613,57.3238,60.4986,63.1826,65.3094,66.4268,67.2209,68.2647,69.1596,70.1006,71.1656,72.9312,75.8687,79.9906,84.1434,87.7079,90.9813,94.2175,97.0174,99.887,102.7596,105.8217,109.0057,112.6014,116.2335,120.0216,123.4644,126.164,128.3274,129.4964
119,0.487,1.2377,1.888,2.5607,3.3626,4.793,7.3163,11.2347,14.9911,18.5372,21.867,25.2258,28.0947,30.9581,33.8927,36.9216,40.213,43.9752,47.4388,50.9604,54.0135,56.3922,58.1314,58.9756,59.4708,60.1972,60.7861,61.3431,62.0242,63.3315,65.8376,69.7236,73.445,76.9765,80.2652,83.6864,86.4741,89.2886,92.1074,95.1909,98.4028,102.0831,105.6181,109.2595,112.7084,115.3082,117.2055,118.163
120,0.004,0.0095,0.0137,0.0185,0.0237,0.0307,0.0488,0.0841,0.1439,0.2366,0.34,0.4994,0.582,0.6461,0.7315,0.8261,0.9435,1.0869,1.1698,1.2146,1.2382,1.2575,1.2683,1.2742,1.2791,1.2839,1.2891,1.2937,1.2984,1.3066,1.3252,1.3536,1.4121,1.501,1.605,1.7743,1.8485,1.9075,1.9858,2.0811,2.1893,2.3162,2.3928,2.4353,2.461,2.4778,2.4906,2.4968
121,0.0641,0.1652,0.2681,0.3658,0.503,0.7595,1.1633,1.6554,2.1208,2.5752,3.0403,3.4549,3.8208,4.2143,4.6168,5.0291,5.4651,5.9006,6.327,6.7536,7.1015,7.3691,7.557,7.65,7.705,7.7949,7.8695,7.9538,8.0704,8.3026,8.7159,9.2168,9.7249,10.2986,10.8654,11.3787,11.7551,12.1413,12.5417,12.9513,13.376,13.8323,14.2537,14.7179,15.1122,15.4226,15.6295,15.7334
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.195,0.4833,0.745,1.0324,1.3627,1.9286,2.7393,3.8858,5.0497,6.0788,7.0431,8.0141,8.8981,9.7523,10.6672,11.602,12.618,13.7376,14.8264,15.8214,16.6628,17.3579,17.9115,18.2012,18.3671,18.6201,18.8361,19.0476,19.3139,19.7958,20.585,21.6738,22.7895,23.7954,24.7527,25.7456,26.5855,27.415,28.3034,29.2304,30.2362,31.3214,32.3983,33.4278,34.3586,35.0881,35.6751,35.9796
124,0.0026,0.0067,0.0112,0.016,0.0204,0.0273,0.0449,0.068,0.0916,0.1221,0.1497,0.1825,0.2136,0.2378,0.2763,0.3127,0.3418,0.3736,0.3996,0.4165,0.4293,0.4399,0.4445,0.4482,0.45,0.4537,0.4567,0.4584,0.4612,0.4681,0.4853,0.5121,0.5364,0.5601,0.5872,0.6192,0.6492,0.6739,0.6975,0.7255,0.7499,0.7747,0.7992,0.8183,0.8352,0.8495,0.8614,0.8664
125,0.037,0.0941,0.1402,0.1932,0.2686,0.4148,0.6549,0.9784,1.3221,1.7142,2.1266,2.5387,2.8918,3.2882,3.708,4.1067,4.5312,4.9486,5.2807,5.6168,5.8964,6.0992,6.2297,6.292,6.3286,6.384,6.4237,6.4661,6.5341,6.6715,6.9137,7.239,7.5896,7.9635,8.3807,8.8043,9.1361,9.4876,9.8682,10.2873,10.7107,11.0949,11.4447,11.8421,12.2082,12.4664,12.6317,12.7114
126,0.0053,0.0124,0.0195,0.0288,0.0371,0.0594,0.0896,0.1291,0.1808,0.2306,0.2948,0.3676,0.4168,0.4758,0.5389,0.5956,0.657,0.7105,0.76,0.7998,0.8272,0.8499,0.8627,0.8692,0.8727,0.8842,0.8892,0.8958,0.9035,0.9198,0.9529,0.9995,1.0528,1.11,1.1705,1.2418,1.3038,1.3745,1.4391,1.5086,1.565,1.6205,1.671,1.7196,1.7551,1.7819,1.802,1.8132
127,1.3301,3.2599,4.9777,6.6774,8.5097,11.3601,16.0011,23.2453,30.9622,37.7901,44.1434,50.6647,56.3718,61.9457,67.6779,73.6077,79.9753,87.1346,94.4724,101.4148,107.8732,113.2938,117.4011,119.4888,120.7988,122.52,123.899,125.2161,126.6829,129.1023,133.5103,140.358,147.7297,154.2593,160.3838,166.7399,172.0451,177.2502,182.6545,188.4085,194.5477,201.3522,208.251,215.2385,222.0129,227.4918,231.8146,233.9482
128,0.0034,0.0118,0.0179,0.0236,0.0327,0.0448,0.0732,0.1112,0.1458,0.1892,0.238,0.2861,0.3364,0.3841,0.4313,0.4785,0.5242,0.5677,0.6023,0.6429,0.6708,0.6926,0.7059,0.7136,0.7172,0.725,0.7305,0.7358,0.7437,0.7582,0.7863,0.8171,0.8489,0.8885,0.9307,0.9796,1.023,1.0766,1.1313,1.1852,1.2341,1.2732,1.3111,1.3447,1.373,1.3932,1.4076,1.414
129,0.5641,1.404,2.2105,3.0499,4.0043,5.4569,7.5883,10.7245,13.7158,16.3728,18.8248,21.2893,23.5223,25.7081,27.9361,30.2892,32.7673,35.4985,38.221,40.8872,43.3511,45.3499,46.9486,47.7922,48.3191,49.0543,49.7147,50.3665,51.1115,52.3824,54.4069,57.3353,60.1856,62.7599,65.1352,67.537,69.6445,71.7209,73.8242,76.0403,78.4097,81.0094,83.643,86.3384,88.9214,90.9933,92.6807,93.5584
130,0.4401,1.0233,1.4723,1.893,2.3227,3.0662,4.9169,8.7024,13.2323,17.1948,20.4475,23.4262,26.2336,29.0458,31.8139,34.565,37.5447,40.8752,44.2772,47.6443,50.729,53.3648,55.262,56.0924,56.506,57.0441,57.4799,57.8685,58.2746,58.9836,60.8862,64.5364,68.9327,72.7705,76.0515,79.1153,81.8325,84.54,87.2139,89.9538,92.7796,96.0005,99.3719,102.9026,106.2397,109.0466,111.1971,112.1476
131,0.5135,1.1881,1.7632,2.3478,3.0061,4.1724,6.6245,10.9253,15.6993,19.5656,22.9044,26.1082,28.9303,31.6247,34.4385,37.4453,40.5313,44.3442,48.109,51.6036,54.7164,57.3752,59.3775,60.3718,60.8953,61.5717,62.1064,62.5866,63.1307,64.1654,66.6469,70.829,75.4542,79.2011,82.4922,85.7469,88.4709,91.0949,93.7393,96.6648,99.7242,103.2985,106.9551,110.466,113.7349,116.3796,118.4036,119.4238
132,1.0364,2.408,3.5716,4.6887,5.9214,7.9167,11.7986,17.7735,24.0252,29.145,33.4586,37.6214,41.5543,45.458,49.3822,53.3277,57.4675,62.2383,67.1634,72.4319,77.4786,81.9826,85.553,87.3172,88.2709,89.5808,90.6024,91.5421,92.5671,94.3514,98.1676,103.9216,109.9974,114.9765,119.2781,123.3994,127.1947,130.9563,134.8356,138.7512,142.7963,147.369,151.9969,157.0741,162.229,166.7153,170.4125,172.214
133,0.3184,0.8063,1.2424,1.6933,2.1589,2.9959,4.5251,6.8801,9.2991,11.1922,12.7596,14.1885,15.4374,16.7682,18.1116,19.4783,20.9155,22.4227,23.9112,25.5598,27.1417,28.5143,29.5861,30.1096,30.4082,30.842,31.201,31.5733,32.0055,32.7287,34.1933,36.3908,38.638,40.3905,41.8746,43.2842,44.4953,45.7336,46.986,48.2615,49.5866,51.0169,52.4239,53.9422,55.4919,56.8228,57.9329,58.4976
134,0.8913,2.1115,3.1629,4.2023,5.3763,7.2577,10.6124,16.2213,22.8364,28.3321,33.0172,37.4995,41.7298,45.8839,50.058,54.2964,58.7989,63.9595,69.3465,74.794,79.8718,84.2284,87.5921,89.2406,90.1292,91.2788,92.2367,93.2058,94.2691,96.0335,99.4739,104.9306,111.4137,116.766,121.3225,125.86,129.9146,133.9549,138.0451,142.24,146.5353,151.4615,156.7186,162.1893,167.3523,171.7569,175.2324,176.9294
135,0.9555,2.3897,3.9903,5.6244,7.3169,9.4252,12.1649,15.8767,19.6018,23.0798,26.412,29.7756,32.8694,36.0261,39.1529,42.2897,45.5193,49.0347,52.4338,55.8849,59.12,61.8386,63.9982,65.1954,66.0643,67.3687,68.7719,70.1427,71.5202,73.4127,76.171,79.6048,83.2104,86.5944,89.9361,93.3629,96.3762,99.5819,102.6936,105.8694,109.0791,112.5545,115.9529,119.3781,122.5293,125.2202,127.5049,128.768
136,0.0775,0.1788,0.2615,0.3478,0.4559,0.648,1.0615,1.8553,3.008,4.1484,5.2204,6.444,7.5201,8.5053,9.4715,10.4954,11.515,12.9636,14.1875,15.1458,15.8997,16.4778,16.8933,17.0676,17.1544,17.2554,17.3502,17.4267,17.5202,17.7014,18.1384,18.9366,20.1181,21.2877,22.4487,23.7843,24.8628,25.8752,26.8473,27.9,28.9548,30.3953,31.6661,32.6678,33.473,34.0593,34.4755,34.6774
137,0.406,0.9668,1.4838,1.9732,2.5219,3.3781,5.0665,8.3002,12.0962,15.3627,18.1887,20.8776,23.4246,25.9624,28.4363,31.0055,33.5409,36.3727,39.1434,42.1713,45.0642,47.3866,49.2152,50.089,50.4838,51.0225,51.4684,51.8687,52.3103,53.0592,54.793,57.8853,61.5399,64.716,67.4107,70.0724,72.507,74.9636,77.3948,80.0259,82.5641,85.2838,88.0546,91.1984,94.2822,96.7264,98.6289,99.5848
138,1.0044,2.3898,3.5206,4.6313,5.8423,7.7494,11.4055,17.4483,24.3213,29.9548,34.6495,38.9184,42.9851,47.1455,51.1511,55.2342,59.6278,64.7775,69.9814,75.3795,80.4803,84.9875,88.5853,90.396,91.3592,92.6105,93.6317,94.6002,95.6409,97.3575,101.027,106.8822,113.506,118.9846,123.6047,127.8183,131.7741,135.6993,139.6776,143.6617,147.8529,152.6374,157.4898,162.5863,167.6255,171.9177,175.5351,177.392
139,0.1519,0.3582,0.5476,0.727,0.9411,1.3339,2.178,3.658,5.2978,6.5611,7.5431,8.4038,9.1788,9.9205,10.6991,11.4695,12.2737,13.1728,14.0333,14.9967,15.8783,16.587,17.1491,17.431,17.5745,17.7667,17.9298,18.089,18.2863,18.6436,19.5009,20.9368,22.5443,23.7631,24.7423,25.5797,26.3391,27.0732,27.8507,28.6189,29.3926,30.2533,31.1177,32.116,33.073,33.818,34.4062,34.7064
140,0.2475,0.6171,0.9802,1.3239,1.7083,2.3567,3.4344,5.0127,6.6742,8.1519,9.4487,10.7014,11.818,12.9336,14.0254,15.1634,16.3089,17.6686,18.9653,20.3574,21.6189,22.7451,23.5941,24.0292,24.2877,24.6502,24.9531,25.2435,25.5876,26.165,27.2271,28.7062,30.3133,31.6967,32.95,34.2348,35.3737,36.4496,37.5006,38.5834,39.7426,41.071,42.3377,43.6786,44.9876,46.1383,47.0125,47.446
141,0.509,1.139,1.6679,2.1511,2.6823,3.5545,5.4703,9.1146,13.2562,16.833,20.1021,23.2881,26.3931,29.2534,32.122,34.9846,38.0175,41.6555,45.5023,49.0591,52.0764,54.665,56.6447,57.562,58.032,58.6328,59.115,59.5496,60.02,60.8048,62.6862,66.1792,70.3554,73.8509,77.0362,80.2474,83.2346,85.993,88.7891,91.6671,94.6246,98.1205,102.1111,105.8666,109.0982,111.7548,113.8421,114.8436
142,0.6549,1.5732,2.3656,3.1245,4.0005,5.2337,7.571,11.7524,16.6424,20.6433,23.9143,26.9779,29.9293,32.7843,35.6683,38.4866,41.4624,44.8243,48.6011,52.6203,56.2782,59.4942,62.0432,63.2494,63.8872,64.7654,65.4344,66.0868,66.7855,67.8575,70.167,74.1202,78.8108,82.7494,86.0146,89.1406,92.0075,94.7985,97.5854,100.3945,103.2754,106.5618,110.2173,114.194,117.8937,121.0101,123.589,124.8496
143,0.1757,0.4279,0.6316,0.8501,1.1114,1.5666,2.3985,3.7618,5.2036,6.3852,7.3528,8.3194,9.1792,10.0296,10.8723,11.7191,12.6076,13.6143,14.6371,15.6894,16.6578,17.4806,18.1276,18.4514,18.6498,18.9072,19.1138,19.3072,19.5349,19.9598,20.7597,22.0552,23.4509,24.5906,25.5319,26.5054,27.3491,28.2021,29.0595,29.9242,30.8305,31.8402,32.8749,33.9645,34.9988,35.8281,36.5284,36.8858
144,1.7536,4.3171,6.6831,9.1939,12.3003,17.1671,24.9005,36.4208,49.5468,61.2951,72.1792,82.9615,93.0242,102.5857,112.3395,122.0836,132.3403,143.7631,155.2672,166.1608,175.68,183.7308,190.0261,193.1208,194.9048,197.362,199.5367,201.8481,204.6903,209.2178,216.9107,228.0188,240.7944,252.195,262.7673,273.1918,282.614,291.7324,300.9533,310.3002,319.9384,330.4647,341.4517,352.3303,362.0355,370.081,376.5678,379.8704
145,0.1065,0.2648,0.4008,0.5405,0.6983,0.9888,1.4468,2.1723,3.1846,4.2462,5.2913,6.4838,7.4,8.3139,9.2439,10.1623,11.1241,12.2544,13.3142,14.2181,14.9931,15.6553,16.0938,16.3048,16.4074,16.5544,16.6748,16.7873,16.9209,17.1831,17.6515,18.3712,19.3703,20.4296,21.4514,22.6708,23.561,24.458,25.3837,26.3187,27.2606,28.3549,29.4175,30.3679,31.1587,31.7909,32.2635,32.4956
146,0.4555,1.0464,1.5806,2.1111,2.6786,3.6689,5.4059,8.4615,11.9562,14.9751,17.6137,20.2076,22.5538,24.9624,27.2567,29.6305,32.1213,34.9251,37.6463,40.4382,42.9598,45.0794,46.7418,47.5828,47.9959,48.5465,48.9993,49.4481,49.9409,50.7598,52.4295,55.3311,58.7735,61.7158,64.3631,66.9278,69.2998,71.6676,73.9195,76.3956,78.7756,81.4921,84.2207,87.1182,89.7661,91.9769,93.7572,94.6186
147,0.6749,1.6557,2.5518,3.4604,4.5079,6.3997,9.5831,13.9175,18.4185,22.26,25.6754,29.0654,32.0663,35.084,38.0668,41.1552,44.3354,47.9086,51.5106,55.2728,58.732,61.6537,63.8996,65.0264,65.666,66.5684,67.3268,68.0653,68.9556,70.6774,73.9373,78.3162,82.8203,86.6146,90.0649,93.5347,96.5264,99.4689,102.3973,105.4624,108.5383,111.9879,115.5148,119.2675,122.8287,125.7445,128.1053,129.2894
148,0.8173,1.9132,2.8063,3.6578,4.6066,6.1974,9.0975,14.2054,20.9289,27.1253,32.7819,38.7378,44.9525,50.4149,55.6823,60.9332,66.7944,74.7185,83.3699,90.6391,96.5393,101.4303,105.0152,106.627,107.4356,108.509,109.3355,110.1088,110.9552,112.3975,115.3223,120.2682,126.7377,132.6913,138.2474,144.1789,150.1069,155.4751,160.5009,165.7292,171.4094,178.7969,186.9345,194.1873,200.23,205.1194,208.8621,210.5508
149,2.1489,5.0479,7.586,10.212,13.16,17.8486,26.3043,39.2832,53.3246,65.6435,76.7243,87.6942,98.1092,108.4571,118.974,129.361,140.2461,152.8941,165.9282,178.7541,190.5864,200.865,208.9841,212.9746,215.0836,217.9342,220.2297,222.4682,225.0693,229.3416,237.7964,250.4765,264.4052,276.5623,287.4982,298.4607,308.3209,318.2987,328.4019,338.6605,349.2222,361.3173,373.8784,386.6839,399.0539,409.5523,417.9144,422.118
150,0.7033,1.6137,2.3713,3.0811,3.8699,5.2369,8.2632,13.9044,20.7877,26.0462,30.0299,33.5448,36.901,40.2979,43.6096,46.9317,50.5132,54.7082,59.0337,63.7726,67.9605,71.5521,74.3562,75.6822,76.3656,77.2273,77.9959,78.7053,79.457,80.7717,83.9067,89.4356,96.1713,101.3098,105.2163,108.855,112.1178,115.4719,118.7107,122.0606,125.4558,129.396,133.66,138.5019,142.9383,146.6822,149.6734,151.1358
151,0.6253,1.167,1.6348,2.0543,2.5159,3.3307,5.0942,8.2658,12.1271,15.5067,18.2293,20.974,23.8635,26.5317,29.052,31.5912,34.2705,37.6663,41.4954,45.2741,48.4531,51.0759,52.9868,53.8884,54.3597,54.967,55.4463,55.8547,56.3129,57.0963,58.8869,62.0215,65.8429,69.1827,71.9963,74.8454,77.7618,80.3416,82.8357,85.4081,88.0701,91.288,95.0068,98.8847,102.1704,104.7646,106.7287,107.691
152,0.6126,1.1462,1.5468,1.9141,2.3029,2.9424,4.3986,6.9931,10.3712,14.2775,17.6485,21.1538,25.2659,28.809,31.9352,34.9591,38.211,42.5541,48.2606,53.5841,57.8629,61.7186,64.4303,65.565,66.1045,66.6685,67.0743,67.4264,67.8019,68.4325,69.9126,72.5522,75.7356,78.9479,82.0062,85.4067,89.2456,92.5755,95.612,98.6224,101.784,105.9632,111.6494,117.2928,121.7557,125.35,127.9569,129.0896
153,0.8203,1.4625,1.9793,2.4463,2.953,3.7396,5.4497,8.852,12.7983,16.405,19.6978,23.0885,26.3904,29.6507,32.8338,36.3135,39.9211,44.0344,48.0622,51.937,55.6292,58.9169,61.1651,62.1378,62.7628,64.0072,64.5731,65.0348,65.539,66.3488,68.1436,71.549,75.6012,79.2533,82.5118,85.9455,89.1713,92.4161,95.7117,99.105,102.6747,106.8163,111.1261,115.2344,119.0401,122.3772,124.9873,126.0912
154,2.3176,3.147,3.7589,4.3163,4.9288,5.9029,7.9019,12.0618,17.2243,21.9438,26.2555,30.6858,34.8083,38.5529,42.2891,46.2169,50.4116,55.764,61.1791,65.8253,69.6851,72.8189,75.0938,76.1442,76.6928,77.3659,77.9338,78.4416,78.9929,79.8964,81.9634,86.1356,91.3236,95.9331,100.2324,104.8179,108.8229,112.5141,116.1645,120.159,124.2903,129.3429,134.752,139.6071,143.6708,146.8665,149.2401,150.3758
155,1.0548,1.7566,2.4363,2.9887,3.5964,4.4912,6.3299,10.26,15.1441,19.7648,23.9265,28.2918,32.9393,37.1221,41.1117,45.2018,49.6603,54.7313,60.4712,65.898,70.4525,74.3083,77.083,78.3612,79.1411,80.6342,81.2591,81.819,82.3808,83.2613,85.2,89.0815,93.9381,98.522,102.7047,107.148,111.5889,115.704,119.5827,123.687,128.0817,133.3254,139.1282,144.853,149.7253,153.7349,156.6775,157.9626
156,0.5591,1.2045,1.7661,2.2946,2.9352,4.0526,6.5269,10.802,15.3524,19.0287,22.0393,24.9267,27.5205,30.1309,32.769,35.6583,38.5393,41.7882,44.9956,48.3718,51.6482,54.3569,56.4212,57.4086,57.9882,59.732,60.3564,60.9451,61.5608,62.6347,65.2167,69.4994,74.0956,77.7548,80.7906,83.8767,86.4669,89.0004,91.6276,94.8094,97.7739,100.9582,104.1329,107.5132,110.914,113.7539,115.914,116.9562
157,0.3356,0.6306,0.8837,1.1283,1.4155,1.9623,3.0903,4.856,6.9982,8.8623,10.3118,11.701,13.099,14.4309,15.7108,16.9539,18.2963,19.848,21.7015,23.4215,25.0355,26.5093,27.5238,28.0064,28.2476,28.5533,28.822,29.0574,29.3361,29.8944,31.0466,32.8009,34.9148,36.7639,38.2236,39.6476,40.9787,42.2668,43.4965,44.7451,46.0942,47.6222,49.483,51.3808,53.1008,54.5359,55.5526,56.0322
158,1.6497,2.8483,3.8115,4.6978,5.7219,7.7259,11.7965,18.4031,26.9103,33.9971,39.7571,45.5895,51.4535,56.7538,61.8521,66.8628,72.3887,79.5526,87.2597,94.3443,100.517,105.7906,109.5063,111.2884,112.1761,113.299,114.2532,115.1349,116.1388,118.0745,122.2921,128.8967,137.2274,144.2974,150.0324,155.9753,161.6457,166.6517,171.567,176.5493,182.0153,188.8847,196.4777,203.9592,210.5059,215.6457,219.5377,221.3848
159,0.0557,0.1009,0.1382,0.1728,0.2075,0.278,0.4428,0.7714,1.2112,1.6721,2.1315,2.6175,3.0314,3.4098,3.7806,4.17,4.581,5.0359,5.4195,5.7515,6.035,6.2172,6.3485,6.4086,6.4447,6.4967,6.5376,6.5744,6.6161,6.6873,6.87,7.203,7.6348,8.0667,8.5173,9.0156,9.4322,9.8034,10.1489,10.5487,10.953,11.387,11.7853,12.1563,12.4776,12.6958,12.8416,12.909
160,2.2505,3.5142,4.4931,5.3916,6.3896,7.9862,11.0885,16.8679,23.6402,29.7665,35.3268,41.1521,46.7465,51.9048,57.0831,62.4259,67.9983,74.8615,81.7316,87.8355,93.1471,97.7499,101.2236,102.8152,103.6632,104.7601,105.6691,106.4925,107.3659,108.8768,111.9841,117.6153,124.2769,130.2139,135.6143,141.3394,146.744,151.7333,156.7325,162.018,167.3905,173.895,180.6202,186.9761,192.5098,197.0159,200.687,202.3238
