Community ID,hci0,hci1,hci2,hci3,hci4,hci5,hci6,hci7,hci8,hci9,hci10,hci11,hci12,hci13,hci14,hci15,hci16,hci17,hci18,hci19,hci20,hci21,hci22,hci23,hci24,hci25,hci26,hci27,hci28,hci29,hci30,hci31,hci32,hci33,hci34,hci35,hci36,hci37,hci38,hci39,hci40,hci41,hci42,hci43,hci44,hci45,hci46,hci47,hci48,hci49
249,55,62.40527126,71.2368454,81.84292624,94.67456897,110.3214345,129.561905,153.4341375,183.3380354,221.1834917,269.6088734,332.3077727,414.5253458,523.8249225,671.2933631,873.4728771,1155.521486,1556.499425,2138.425728,3002.201189,4316.402274,6370.969355,9680.716965,15192.34933,24715.50552,41861.09977,74187.23301,138383.736,273592.0597,578077.1358,1318418.817,3285015.103,9074676.543,28302995.71,101956076.4,436593959.5,2306233693,15772978546,1.49E+11,2.12E+12,5.16E+13,2.55E+15,3.37E+17,1.80E+20,7.83E+23,9.77E+28,4.34E+36,2.43E+49,7.76E+74,2.58E+151
250,46,51.46002774,57.86875441,65.43750936,74.43498866,85.20567492,98.19511576,113.9849816,133.3422303,157.2888753,187.2022409,224.9609689,273.1607028,335.4375912,416.961472,525.2009773,671.1329539,871.1932104,1150.49229,1548.24302,2127.158222,2990.18135,4311.188961,6393.234391,9783.140367,15506.20264,25568.77315,44089.06359,79986.11117,153783.9299,316081.9199,701868.552,1705575.117,4608416.503,14123153.59,50343790.46,215602411.7,1157283009,8237899810,83986690325,1.37E+12,4.14E+13,2.95E+15,7.16E+17,1.09E+21,3.10E+25,1.51E+32,2.12E+43,4.23E+65,3.46E+132
251,61,70.35007065,81.69101544,95.55427529,112.6417845,133.8900496,160.5619632,194.3800085,237.7220873,293.9134921,367.6687849,465.7713065,598.1360525,779.5027691,1032.186118,1390.637504,1909.184606,2675.485444,3834.539477,5632.778161,8501.572826,13220.82801,21251.50842,35439.46358,61573.01439,112003.9432,214538.3418,435639.1901,945261.6123,2212534.979,5650319.212,15961368.24,50719778.14,185100141,796201576.8,4171520614,27769317377,2.48E+11,3.21E+12,6.62E+13,2.51E+15,2.15E+17,5.62E+19,7.25E+22,1.02E+27,6.66E+32,3.52E+41,1.23E+56,1.54E+85,3.11E+172
252,63,73.18217268,85.6267168,100.9604797,120.0183057,143.9236871,174.2053607,212.9680478,263.1459075,328.8842559,416.1233854,533.5062612,693.8147226,916.284914,1230.415966,1682.371586,2345.992522,3342.221391,4874.306307,7293.500334,11225.64781,17823.71211,29291.06205,50012.00002,89108.97507,166528.1484,328361.4082,687927.411,1543964.99,3748836.148,9963948.498,29405632.44,98052079.05,377444552.9,1723051399,9651283606,69300039547,6.75E+11,9.65E+12,2.24E+14,9.79E+15,9.93E+17,3.21E+20,5.42E+23,1.10E+28,1.18E+34,1.31E+43,1.60E+58,2.38E+88,8.10E+178
253,58,66.45061457,76.62145987,88.95291927,104.0211471,122.5871786,145.6665184,174.6289293,211.343348,258.3911798,319.3847518,399.4500588,505.9705428,649.7531155,846.8904416,1121.795174,1512.250903,2078.016969,2915.8586,4186.520507,6164.578727,9333.572902,14574.00984,23549.42538,39533.31363,69264.85347,127334.2433,247160.1276,510299.1571,1130598.791,2716551.641,7169808.255,21113764.04,70725789.06,276074036.8,1294748570,7587993763,58502122926,6.35E+11,1.07E+13,3.16E+14,2.00E+16,3.56E+18,2.80E+21,2.05E+25,5.28E+30,6.95E+38,2.39E+52,2.86E+79,5.00E+160
254,50,56.44361419,64.08494869,73.20737217,84.17558162,97.46312334,113.6906886,133.679999,158.5305285,189.7301173,229.3165897,280.1172671,346.1093329,432.9708668,548.9381466,706.1644393,922.9170452,1227.206922,1662.9258,2300.487088,3255.785656,4724.997601,7050.556618,10850.75567,17284.45764,28615.54189,49475.26793,89839.41803,172479.1445,352896.3798,776852.5281,1861323.296,4922903.066,14625211.79,49879334.93,200749449.7,987876902.6,6225922102,53457279851,6.80E+11,1.44E+13,6.06E+14,6.50E+16,2.66E+19,8.13E+22,6.18E+27,1.31E+35,2.12E+47,5.68E+71,1.12E+145
255,64,73.71848046,85.52199218,99.9723277,117.8133245,140.0399913,167.9978641,203.5276291,249.1784812,308.5274065,386.664284,490.9409448,632.1479694,826.397954,1098.199637,1485.583754,2048.847782,2885.847274,4159.457622,6148.339489,9343.778433,14640.851,23730.19307,39934.53943,70077.61677,128873.4258,249823.2047,513996.1966,1131508.117,2690966.091,6994074.409,20146477.3,65424501.03,244639766.8,1081496909,5844658769,40309053741,3.75E+11,5.08E+12,1.11E+14,4.51E+15,4.19E+17,1.21E+20,1.78E+23,3.00E+27,2.49E+33,1.89E+42,1.22E+57,5.11E+86,3.90E+175
256,58,66.90020742,77.68829503,90.86497573,107.0903745,127.2434415,152.5068538,184.4898381,225.4081838,278.3517532,347.6879153,439.6795944,563.4480986,732.5001854,967.1969662,1298.828661,1776.490478,2478.965921,3535.801777,5165.745658,7749.015127,11967.75451,19089.08548,31558.62975,54300.67647,97707.30414,184888.9644,370345.3257,791375.57,1820739.764,4560517.535,12603929.07,39069896.85,138617176.3,577328176.3,2914627873,18586601965,1.58E+11,1.92E+12,3.70E+13,1.29E+15,9.95E+16,2.28E+19,2.48E+22,2.79E+26,1.32E+32,4.30E+40,6.74E+54,1.68E+83,2.68E+168
257,42,47.05234915,53.00812358,60.07553431,68.52142996,78.69086209,91.03422962,106.1453626,124.8155927,148.1114948,177.4881757,214.9567382,263.3356365,326.6341558,410.6477789,523.9000155,679.1626691,895.9637199,1204.822714,1654.587845,2325.502068,3353.181946,4974.092871,7614.952291,12075.59163,19919.68332,34351.06723,62288.1589,119580.1653,245046.3466,541286.6711,1304201.689,3477689.038,10448003.46,36164296.44,148362642,748118379.9,4862732661,43411265529,5.80E+11,1.31E+13,5.97E+14,7.10E+16,3.34E+19,1.24E+23,1.24E+28,3.97E+35,1.31E+48,1.47E+73,2.18E+148
258,54,61.29420042,70.00592937,80.48452714,93.18350672,108.6971115,127.8116948,151.5787725,181.4201775,219.2814113,267.8584133,330.9378942,413.9162344,524.6040992,674.4968424,880.8196101,1169.888912,1582.763613,2184.977859,3083.750735,4459.296597,6623.586358,10134.43174,16025.36611,26288.18352,44932.58646,80432.54604,151697.7903,303588.3896,650156.2838,1505146.784,3813263.586,10732085.17,34181054.22,126083073.9,554671263.7,3022031633,21422141135,2.11E+11,3.16E+12,8.15E+13,4.34E+15,6.27E+17,3.77E+20,1.92E+24,2.98E+29,1.84E+37,1.79E+50,1.71E+76,1.53E+154
259,53,60.34365429,69.14176485,79.75858765,92.66857641,108.4955715,128.0680761,152.4981451,183.2953849,222.5338834,273.1001116,339.0666285,426.2645169,543.1753478,702.3467122,922.6832089,1233.233487,1679.594425,2335.010694,3320.131414,4839.207598,7248.533278,11190.38023,17865.16758,29607.95163,51166.70481,92684.30533,177059.7138,359307.2478,781232.6329,1838846.911,4744472.466,13625100.34,44380662.9,167877060,759809530.4,4275754759,31457667732,3.24E+11,5.10E+12,1.40E+14,8.02E+15,1.27E+18,8.60E+20,5.13E+24,9.95E+29,8.55E+37,1.44E+51,4.16E+77,1.02E+157
260,54,61.20900707,69.80339869,80.12115322,92.60008947,107.8125944,126.5143121,149.7131949,178.7686346,215.5356276,262.5773411,323.4831569,403.3520351,509.539509,652.8329455,849.336446,1123.556933,1513.570538,2079.881902,2921.016365,4201.747884,6205.798006,9437.579497,14825.98953,24149.46135,40962.98426,72722.51123,135929.3353,269380.5736,570754.0705,1305889.298,3265862.005,9060488.237,28399341,102894808.1,443587821.7,2361735218,16303707642,1.56E+11,2.25E+12,5.55E+13,2.81E+15,3.80E+17,2.09E+20,9.53E+23,1.27E+29,6.18E+36,4.07E+49,1.78E+75,1.54E+152
261,50,57.0914772,65.59459542,75.86321914,88.35814389,103.6850326,122.6478761,146.3252115,176.1801381,214.221211,263.2410449,327.1754554,411.6526607,524.8474701,678.8341308,891.7710327,1191.503345,1621.639276,2252.050906,3197.506171,4651.687944,6951.273469,10700.81492,17025.35918,28102.86469,48338.29178,87086.01793,165325.4773,333088.0453,718272.2989,1674747.852,4274543.759,12124077.84,38931695.12,144860449.7,643245633.7,3540192036,25374729191,2.53E+11,3.84E+12,1.01E+14,5.47E+15,8.08E+17,4.99E+20,2.63E+24,4.31E+29,2.86E+37,3.14E+50,3.81E+76,6.98E+154
262,36,40.01325135,44.69631744,50.19350548,56.68716378,64.40957519,73.65917082,84.82286135,98.40712993,115.0818261,135.7426084,161.6011456,194.3172372,236.1952278,290.4806714,361.8160988,456.9541223,585.8953289,763.7429253,1013.79575,1372.836435,1900.420492,2695.681846,3928.734194,5901.461527,9169.891544,14801.42028,24942.10745,44136.82509,82592.33158,164811.5585,354282.0369,830628.1422,2156794.36,6322162.517,21433998.95,86706985.2,435927624,2875930406,26811397734,3.92E+11,1.04E+13,6.32E+14,1.24E+17,1.43E+20,2.78E+24,7.56E+30,4.05E+41,1.18E+63,2.98E+127
263,43,48.00187609,53.86465031,60.77868659,68.98571338,78.79523093,90.60699996,104.9421906,122.4870082,144.154517,171.1733579,205.2167651,248.5928734,304.529722,377.6090629,474.438256,604.7105584,782.912337,1031.132266,1383.793703,1895.832592,2657.226598,3819.600348,5646.583048,8612.651636,13605.07424,22355.20884,38406.22636,69407.50625,132902.1468,271984.8541,601178.9206,1453721.175,3907146.741,11905370.83,42172376.34,179360068.9,955338472.2,6741408680,68048194506,1.09E+12,3.27E+13,2.29E+15,5.45E+17,8.05E+20,2.21E+25,1.02E+32,1.31E+43,2.18E+65,1.04E+132
264,59,68.10421909,79.16473693,92.70825514,109.4318331,130.2674183,156.474518,189.7749696,232.5515669,288.1449802,361.3043622,458.8822798,590.9250184,772.4149245,1026.110101,1387.271487,1911.712857,2689.85016,3871.880404,5714.222855,8667.896036,13552.52369,21911.93172,36771.1367,64321.92654,117867.4001,227576.5109,466137.5323,1021043.655,2414757.487,6237174.922,17841165.93,57485217.56,213058535.5,932484122.9,4982079685,33912144658,3.11E+11,4.14E+12,8.85E+13,3.50E+15,3.15E+17,8.79E+19,1.23E+23,1.93E+27,1.46E+33,9.70E+41,4.95E+56,1.31E+86,2.49E+174
265,45,50.65752862,57.35735852,65.34490789,74.93585002,86.53985886,100.6936489,118.1074643,139.7312736,166.8502166,201.224088,245.2941024,302.4940982,377.7266125,478.1039686,614.1236526,801.5702921,1064.660727,1441.367553,1992.660872,2818.998621,4090.643177,6105.245124,9401.198102,14989.72134,24851.08001,43047.78808,78359.15667,150900.9108,309916.4748,685382.0686,1651281.864,4396432.243,13164873.82,45323957.58,184475946.2,920061684.5,5892676638,51589816468,6.72E+11,1.47E+13,6.40E+14,7.19E+16,3.13E+19,1.04E+23,8.87E+27,2.24E+35,4.89E+47,2.38E+72,2.84E+146
266,55,62.50965036,71.49208077,82.31411289,95.45320899,111.5367663,131.397541,156.1527524,187.3184134,226.97679,278.0251836,344.5511614,432.4077056,550.1101411,710.2609536,931.8585379,1244.118918,1692.949096,2352.187698,3343.656284,4873.988457,7304.464241,11288.11655,18049.37924,29978.91419,51958.86579,94471.25132,181318.5925,370071.3081,810279.6932,1923346.115,5012794.974,14569912.41,48142808.42,185238518.8,855587555.8,4933006132,37366092275,3.98E+11,6.55E+12,1.89E+14,1.16E+16,2.00E+18,1.51E+21,1.05E+25,2.51E+30,2.98E+38,8.64E+51,7.39E+78,4.78E+159
267,52,59.42909671,68.34394842,79.11843566,92.23980491,108.3490139,128.2976346,153.2290527,184.6957795,224.8311815,276.6044087,344.204509,433.628462,553.596813,717.0055817,943.2739047,1262.220511,1720.611001,2393.489445,3404.315867,4961.795159,7429.371435,11460.91546,18275.755,30239.56561,52148.30066,94212.66496,179395.9134,362624.8498,784772.5508,1837005.858,4709030.858,13420683.56,43326437.54,162183966.3,725078577.8,4021612233,29083771020,2.93E+11,4.50E+12,1.20E+14,6.62E+15,1.00E+18,6.36E+20,3.49E+24,6.02E+29,4.33E+37,5.43E+50,8.62E+76,3.52E+155
268,59,67.46160404,77.64429959,89.98969254,105.0760433,123.6679208,146.7866669,175.8116034,212.6272606,259.840482,321.1052154,401.6159351,508.869642,653.8634578,853.0125154,1131.283932,1527.430241,2102.935449,2957.698721,4258.292885,6290.41606,9559.452782,14990.21447,24339.36631,41084.142,72429.82522,134087.823,262330.6648,546458.7004,1222914.287,2971825.287,7944709.155,23738443.5,80846225.48,321619846.4,1541636212,9266356883,73585021240,8.28E+11,1.45E+13,4.52E+14,3.03E+16,5.85E+18,5.10E+21,4.26E+25,1.33E+31,2.33E+39,1.30E+53,4.05E+80,1.28E+163
269,57,65.31322827,75.35717338,87.58580597,102.5965754,121.1836163,144.4136987,173.7359878,211.1427512,259.4079512,322.4467419,405.8657339,517.819532,670.3681978,881.670414,1179.600849,1607.850735,2236.465956,3180.52831,4634.215367,6934.821902,10687.1656,17014.27243,28083.04989,48255.99209,86739.70123,164011.9149,328380.8741,701614.7275,1614560.09,4046357.96,11193449.57,34744431.65,123491968,515511276.9,2609965580,16701915796,1.43E+11,1.75E+12,3.38E+13,1.19E+15,9.23E+16,2.14E+19,2.36E+22,2.71E+26,1.32E+32,4.49E+40,7.55E+54,2.16E+83,5.25E+168
270,44,49.29714869,55.54088305,62.94809159,71.79618859,82.44308043,95.35476569,111.1439048,130.6243441,154.8891413,185.4236863,224.2719849,274.2847292,339.4952628,425.6990749,541.3633198,699.0823444,917.9563028,1227.567148,1674.789304,2335.769749,3337.618539,4898.937747,7408.208579,11581.25796,18791.09012,31791.50605,56388.61037,105530.8896,209987.2927,448344.8068,1038616.65,2646130.574,7539706.238,24534517.72,93626335.6,433534893.9,2546948260,20146779092,2.33E+11,4.40E+12,1.60E+14,1.44E+16,4.67E+18,1.05E+22,5.19E+26,5.75E+33,3.18E+45,9.87E+68,3.01E+139
271,38,42.15513139,46.99312784,52.65896857,59.33531523,67.25413247,76.71247338,88.09413956,101.8997207,118.7887294,139.6394156,165.6347718,198.3878935,240.1273816,293.975841,364.3752569,457.7484444,583.5475862,755.9512816,996.6735913,1339.728314,1839.726147,2586.747553,3733.857669,5549.803626,8523.869166,13583.50907,22567.77212,39312.55499,72289.16555,141460.2487,297492.1746,680461.8655,1718111.28,4878181.252,15944368.1,61829016.83,295892699.5,1841878937,16021446266,2.15E+11,5.17E+12,2.75E+14,4.58E+16,4.21E+19,5.94E+23,1.00E+30,2.42E+40,1.42E+61,2.93E+123
272,35,38.79060582,43.1999647,48.35871358,54.4312792,61.62625257,70.21046669,80.5282919,93.02836522,108.3010373,127.1314659,150.5758591,180.0724561,217.605433,265.9507488,329.0510729,412.5978488,524.9524343,678.6343157,892.7798863,1197.304456,1640.135497,2300.149911,3311.052279,4906.993732,7513.10219,11932.85396,19754.42869,34279.1758,62771.00835,122278.7097,255883.5158,582118.4286,1461012.033,4120634.302,13368051.53,51402540.2,243633800.7,1499772389,12876563104,1.70E+11,4.01E+12,2.09E+14,3.37E+16,2.98E+19,3.98E+23,6.19E+29,1.30E+40,5.81E+60,5.30E+122
273,59,67.90245514,78.68428683,91.84342719,108.0364459,128.1377786,153.3244252,185.1985803,225.9675267,278.7112401,347.7864184,439.4462104,562.8069817,731.3839302,965.5779109,1296.787195,1774.359547,2477.633287,3537.342782,5174.760165,7775.497642,12033.39031,19241.43881,31904.1594,55084.4929,99514.33728,189177.0596,380939.9606,818939.7713,1897164.117,4789338.299,13355100.55,41822560.85,150123480.6,633672112.6,3248799229,21091438202,1.83E+11,2.29E+12,4.53E+13,1.64E+15,1.32E+17,3.19E+19,3.72E+22,4.59E+26,2.48E+32,9.87E+40,2.15E+55,1.04E+84,1.22E+170
274,38,42.45404785,47.67744436,53.84067041,61.16026452,69.91354506,80.45879071,93.26319369,108.9420107,128.3140455,152.4812639,182.9445664,221.7745409,271.8671479,337.3328273,424.0990187,540.8606935,700.6103031,923.1542262,1239.349859,1698.423336,2380.961556,3422.683882,5059.395352,7715.128873,12182.00747,20003.84793,34335.49077,61976.45707,118489.9047,242018.0119,533646.5157,1286569.466,3445261.586,10451175.8,36820107.23,155559640,821858779.2,5741793186,57244255486,9.06E+11,2.66E+13,1.82E+15,4.17E+17,5.88E+20,1.52E+25,6.30E+31,6.82E+42,8.07E+64,1.37E+131
275,58,66.42806671,76.58736829,88.92609625,104.0323307,122.6852984,145.9282916,175.1736718,212.356042,260.1587665,322.3538899,404.3202171,513.8461547,662.3961178,867.1465312,1154.326641,1564.822105,2163.799266,3057.663603,4424.781756,6572.840193,10049.50904,15863.74885,25946.14271,44148.78981,78523.62652,146796.776,290324.3217,612109.3061,1388400.653,3425268.409,9313708.53,28368192.09,98743592.38,402729326.4,1986547195,12343818759,1.02E+11,1.20E+12,2.22E+13,7.39E+14,5.39E+16,1.15E+19,1.15E+22,1.15E+26,4.61E+31,1.18E+40,1.24E+54,1.39E+82,2.02E+166
276,55,62.68284429,71.89760538,83.03064664,96.5860448,113.2277479,133.8391624,159.6083794,192.1516172,233.6944199,287.3414448,357.4842808,450.4279606,575.370222,745.96072,982.8334593,1317.808718,1801.027439,2513.369727,3588.66138,5254.562232,7910.290509,12279.60269,19723.60627,32907.8227,57292.18201,104634.7886,201717.0057,413510.6538,909303.0752,2167545.641,5672640.029,16554111.43,54911563.65,212068436.6,982963575.8,5686078734,43200352568,4.61E+11,7.61E+12,2.20E+14,1.35E+16,2.33E+18,1.76E+21,1.22E+25,2.90E+30,3.40E+38,9.66E+51,7.89E+78,4.43E+159
277,34,37.78552292,42.2045411,47.39381988,53.52624024,60.82210694,69.56456966,80.12086986,92.9719341,108.7540704,128.3184417,152.8170076,183.828453,223.5454649,275.0576979,342.7866567,433.1663721,555.7299439,724.8811317,962.8499142,1304.74742,1807.448383,2565.666346,3742.000008,5625.118114,8746.920625,14128.87029,23825.3855,42188.59949,78994.95605,157719.0281,339191.459,795525.176,2066079.413,6056457.682,20529344.44,83008732.35,416992531,2747512042,25566574637,3.73E+11,9.88E+12,5.96E+14,1.17E+17,1.33E+20,2.53E+24,6.73E+30,3.46E+41,9.22E+62,1.79E+127
278,54,61.96811766,71.58587106,83.28354208,97.62667497,115.3659835,137.5084917,165.4201957,200.9761528,246.7829691,306.5134974,385.4183033,491.1204657,634.872996,833.5867132,1113.168767,1514.142159,2101.333634,2981.012664,4332.073397,6464.518681,9932.849136,15764.0161,25934.27133,44411.28854,79544.45704,149849.6351,298871.8591,636019.8011,1457562.014,3637232.343,10016889.88,30948375.58,109467977.2,454654463.1,2289574466,14568718451,1.24E+11,1.50E+12,2.89E+13,1.01E+15,7.76E+16,1.78E+19,1.94E+22,2.19E+26,1.04E+32,3.44E+40,5.49E+54,1.43E+83,2.59E+168
279,51,58.31765844,67.12462715,77.80305116,90.85332336,106.9370467,126.9380002,152.0497005,183.9027776,224.7527966,277.7612336,347.4223207,440.2222107,565.6749203,737.9813013,978.7398598,1321.473473,1819.367277,2558.834146,3683.956653,5441.855057,8269.669256,12967.33318,21054.33914,35538.56078,62653.07281,115990.4991,226935.4643,472766.7089,1058138.333,2571892.594,6877389.973,20556782.1,70044022.2,278821497,1337570626,8048122391,63995732603,7.21E+11,1.27E+13,3.95E+14,2.66E+16,5.16E+18,4.53E+21,3.82E+25,1.21E+31,2.16E+39,1.24E+53,4.17E+80,1.62E+163
280,46,52.27602027,59.76508245,68.76349596,79.65501812,92.94120109,109.2838997,129.5654946,154.9752503,187.1347441,228.2825443,281.5500954,351.3802835,444.1730607,569.2990874,740.7216839,979.6456797,1318.939512,1810.695096,2539.488535,3646.298948,5372.982568,8147.756092,12755.58475,20691.65003,34927.67447,61656.55464,114486.3958,225156.0028,472854.6152,1070921.104,2646936.556,7244446.735,22353671.96,79530251.74,335672397.2,1743371920,11687902978,1.08E+11,1.49E+12,3.50E+13,1.66E+15,2.08E+17,1.03E+20,4.09E+23,4.46E+28,1.62E+36,6.49E+48,1.05E+74,4.58E+149
281,41,45.95502995,51.78894596,58.70115192,66.94611414,76.8513292,88.84208637,103.4759612,121.4914123,143.8770766,171.9718505,207.6114159,253.3459024,312.7682727,391.0180446,495.5678394,637.4752534,833.4167743,1109.0665,1504.845342,2085.962204,2960.45567,4312.629526,6467.151608,10016.59597,16085.85423,26905.77985,47122.2495,86957.14143,170341.7474,357403.4926,811935.3134,2023751.291,5625568.864,17800201.39,65792265.14,293677377.1,1653535543,12445320412,1.36E+11,2.39E+12,7.96E+13,6.41E+15,1.81E+18,3.39E+21,1.29E+26,9.69E+32,2.81E+44,2.38E+67,1.49E+136
282,59,67.76187752,78.34933873,91.24043027,107.0638583,126.6546648,151.1336136,182.0217749,221.408078,272.197717,338.485871,426.128815,543.63137,703.5507456,924.7601296,1236.174252,1683.018068,2337.628674,3318.553812,4825.273863,7203.269159,11070.04335,17568.17044,28893.89355,49450.45356,88488.46019,166481.9417,331469.1981,703818.9421,1608436.673,3999930.266,10969652,33720786.1,118550524.1,488799663.6,2440129284,15365067073,1.29E+11,1.54E+12,2.91E+13,9.91E+14,7.42E+16,1.64E+19,1.71E+22,1.81E+26,7.83E+31,2.26E+40,2.86E+54,4.67E+82,2.09E+167
283,39,43.58416577,48.96860732,55.33286375,62.9056203,71.9806323,82.93863502,96.27781364,112.6566598,132.9549788,158.3618512,190.5041925,231.6373948,284.9324407,354.9155345,448.153342,574.3416407,748.070811,991.7532295,1340.595214,1851.264364,2617.43328,3798.530818,5674.754985,8756.325026,14009.53643,23346.23853,40738.65609,74906.11345,146214.7859,305717.019,692168.4504,1719584.73,4765018.311,15032159.74,55405124.14,246673039.2,1385671850,10408718315,1.13E+11,1.99E+12,6.64E+13,5.35E+15,1.52E+18,2.85E+21,1.09E+26,8.32E+32,2.47E+44,2.21E+67,1.65E+136
284,56,64.72410187,75.36336316,88.44525105,104.6717779,124.9871335,150.6754796,183.5042014,225.9366485,281.452719,355.0395237,453.9549083,588.9367809,776.1551459,1040.427562,1420.632439,1979.038733,2817.797406,4108.900748,6150.246196,9473.987212,15063.42515,24804.18294,42463.14922,75913.53869,142458.7648,282318.3588,595033.5869,1345016.047,3293215.665,8839090.407,26385792.97,89162935.89,348604715.2,1620582148,9272855657,68275838056,6.86E+11,1.01E+13,2.46E+14,1.13E+16,1.23E+18,4.30E+20,8.10E+23,1.90E+28,2.50E+34,3.81E+43,7.78E+58,3.30E+89,2.62E+181
